Date,IE00B84J9L26,IE00BK1KHS51,IE00BRB37Q12,IE00BRB37T43,IE00BYR8FS70,LP68838366,LU0067412154,LU0110450813,LU0154237738,LU0329760770,LU1670722161,LU1670724373,LU1889097876,LU1897340425,LU2286300988,LU2530434740,PTF
2023-09-12,341080.74,254693.4998881,287671.8438342,254503.48307499997,33183.479999999996,,110655.3982378,256075.9739505,137037.5552175,131956.8,316766.2511,339922.7644,173213.79505219997,171623.0,66523.6,215428.26,3090336.4447553
2023-09-13,341891.55,254319.041886,287469.2010582,254135.40916480002,33198.659999999996,,110108.39570000001,255910.6513737,136828.77624500002,132312.0,316881.7191,339664.1936,172816.1743136,170682.6,65186.55,215651.04,3087055.9624413
2023-09-14,341891.55,256644.88046470002,289454.9134722,255890.86841229998,33352.990000000005,,110614.54214899999,257927.8185315,137773.9306665,134998.2,316979.8669,340908.12879999995,174133.82387,172680.94999999998,65258.049999999996,217433.28,3105943.7932662
2023-09-15,341080.74,256565.8091633,288948.24342719995,255632.7132862,33421.299999999996,,110864.14494939998,257648.66408970003,137645.590164,135878.80000000002,317444.6256,340572.6856,174081.8361528,173386.25,65880.1,216987.72,3106039.2224326003
2023-09-18,341351.01,256295.3034824,288935.72087099997,255412.45134939998,33416.240000000005,,110033.8633476,257364.3637692,137526.990801,134546.8,317620.7143,339954.2122,173853.06536860002,171270.35,64521.6,216096.59999999998,3098199.2854892
2023-09-19,340540.2,256074.42393259998,287839.17810059997,254613.02870740002,33428.89,,109859.2687442,256645.31285249998,137342.234215,135242.4,317675.56159999996,340492.319,173664.46272470002,169742.19999999998,64285.649999999994,216096.59999999998,3093541.7298769997
2023-09-20,340269.93,256003.7198446,286804.76346479997,254133.8263187,33474.43,,108911.59821620001,255994.99802549998,136961.018721,134798.4,319222.83280000003,340991.98960000003,173042.3401055,169977.30000000002,63863.799999999996,216542.16,3090993.1070963
2023-09-21,338918.57999999996,256516.7480421,287458.52621640003,253950.87955190003,33363.11,,107603.42033139999,255801.7738386,137500.477053,133821.6,317776.5961,340114.9454,173893.66600569998,166215.7,63720.8,214982.7,3081639.5225391
2023-09-22,339459.12,256898.1479337,287998.8918072,254467.4629609,33188.54,,109430.5581572,255861.1114002,137644.9196435,131601.6,317773.7094,339290.3142,173240.75401940002,166333.25,62598.25,215873.81999999998,3081660.4495221
2023-09-25,337837.5,258162.9989939,288740.2442988,255234.7482176,33299.86,,109650.01641260002,256911.47190540002,138683.5331075,131372.2,318059.4927,339332.2446,174625.568727,165510.4,63084.450000000004,216096.59999999998,3086601.3289628
2023-09-26,337296.96,257676.7685219,288109.8556392,254638.27863910003,33191.07,,108359.859238,255706.66919430002,138609.861017,131061.40000000001,317923.8178,339209.9476,174213.07290169998,164334.9,63034.399999999994,216096.59999999998,3079463.4605512
2023-09-27,335675.34,258665.4577325,288644.693232,255688.34703409998,33102.520000000004,,109524.436029,256511.02650210002,139560.352014,130284.40000000001,317871.85719999997,338727.748,175152.453949,164687.55,62440.95,216764.94,3083302.0716927
2023-09-28,336756.42000000004,256307.6495161,288196.17823079997,254444.3056054,32900.119999999995,,108005.09623319999,255074.0859333,138654.21133,129092.99999999999,319118.9116,335911.4228,173767.5951908,163512.05,63291.799999999996,215651.04,3070683.8864396
2023-09-29,336486.14999999997,256454.85979750002,287282.508702,254308.83202710003,33011.439999999995,,107752.0337306,255293.06811300002,138669.2110775,129218.8,317672.6749,337459.3534,172938.7190782,167508.75,63835.200000000004,215651.04,3073542.6408259002
2023-10-02,334594.26,257813.57586530002,288319.273368,255109.75215369998,32996.259999999995,,108682.05154860001,255912.51697919998,139523.2694715,126636.2,317684.2217,336526.402,174704.138979,166215.7,64063.99999999999,216319.38,3075101.0020653
2023-10-03,332161.82999999996,257181.0014956,286739.162031,253535.1397801,32988.67,,108903.8890906,254339.71576830003,139808.05836,123898.20000000001,317557.2069,334845.69180000003,174307.6555468,166568.35,64943.45,214759.92,3062537.9407724002
2023-10-04,333513.18,256522.1012536,287487.8372268,253598.4243573,32712.9,,108731.3817438,253556.49866399998,139472.2763275,123920.40000000001,316448.71410000004,332543.01399999997,173035.3921245,164687.55,63134.5,214314.36,3053678.5297975
2023-10-05,333513.18,255618.9388662,286447.5639228,252680.7809156,32695.19,,108337.9381094,252575.84662470003,139309.320654,123713.20000000001,316572.8422,334125.8866,172038.4829959,164922.65,63820.9,213646.02,3050018.7408886002
2023-10-06,332702.37,254930.0730431,285518.2796928,251800.6184891,32571.22,,108258.2500018,252326.9509074,138865.37970649998,122470.0,316503.5614,333402.5872,172039.2438699,164922.65,63434.799999999996,212532.12,3042278.1043106
2023-10-09,334594.26,255133.30216919997,287001.0427326,252786.9706216,32510.5,,108287.6735454,252156.5576082,138885.35258099998,125777.8,316647.8964,333297.7612,171376.2242732,164922.65,63434.799999999996,212532.12,3049344.9111312
2023-10-10,334864.53,254915.0727032,285817.2459408,252455.03877050002,32796.39,,108648.3348142,253103.7571128,138649.9651,126917.4,316711.4038,335114.7452,170861.5370628,167626.3,65622.7,214314.36,3058418.7805043
2023-10-11,335675.34,255045.6564929,285840.900219,252994.2015157,32953.25,,110015.7576254,253369.96538309997,138202.73872199998,127960.79999999999,317072.2413,338217.59479999996,170918.8669164,168919.34999999998,66087.45000000001,214759.92,3068034.0329744997
2023-10-12,334053.72,256343.9584615,286253.3974104,253242.9059043,32983.61,,112428.9666316,254188.31373450003,139095.92600550002,129544.40000000001,317207.9162,338168.67600000004,172552.7497233,170212.4,66337.7,215205.48,3077820.1200711
2023-10-13,334323.99,257840.1767214,287912.0012706,255194.2454053,32933.009999999995,,110396.3556498,255447.72049049998,139785.092733,130047.6,317046.261,337344.04480000003,173095.0386392,169624.65,66273.34999999999,215873.81999999998,3083137.3567097997
2023-10-16,333783.45,256042.04894449998,286179.8144562,253158.3004633,32862.17,,108466.71207159999,254335.450482,139062.734641,129581.40000000001,317155.95560000004,335492.1188,172375.5141365,168096.5,65536.9,214537.14,3066666.2095951
2023-10-17,331891.56,254590.7050323,284018.08200359996,251359.7629251,32798.92,,108664.2106038,252869.40580230003,138367.900276,130143.8,317098.2216,334503.2602,171527.0475207,167038.55000000002,66788.15,212977.68000000002,3054637.2559638
2023-10-18,330269.94,254550.0937252,283597.2095166,251102.0272898,32707.84,,108038.1328186,252701.3164095,138749.1865405,129344.59999999999,316815.325,333423.5524,171544.20322710002,167038.55000000002,66609.4,212977.68000000002,3049469.0569273
2023-10-19,329999.67000000004,253343.28008079997,282542.4119658,249456.5014598,32611.7,,105240.9640722,251219.0805354,138236.48425550002,127738.8,316191.7978,330799.4082,170438.7013603,165392.85,66101.75,210972.66,3030286.0597298
2023-10-20,330269.94,253115.37181840002,282248.6682876,249447.3458292,32629.41,,104570.25510360001,250683.1329789,138315.978719,126813.8,315712.6056,330390.5868,169637.3969187,162924.3,65279.5,211195.44,3023233.7320554
2023-10-23,330810.48,252481.8352693,281629.56532620004,248939.33515370003,32649.65,,104164.92952640001,249961.73292900002,137667.0096355,124778.8,315836.73370000004,329565.95560000004,168932.7735326,160808.4,63406.200000000004,210304.31999999998,3011937.7206727
2023-10-24,331891.56,253249.251983,283410.4439586,250821.9952307,32826.75,,103840.191488,251763.6338208,138185.04489750002,125933.20000000001,316186.0244,332483.6126,169788.5285204,163982.25,62920.0,212754.90000000002,3030037.386899
2023-10-25,330269.94,254072.274274,282314.9865942,249966.7266565,32814.1,,105782.3674462,251621.6103621,138461.785141,126110.79999999999,316399.64019999997,332808.5732,170380.8629225,161866.35,64357.15,212309.34,3029536.5067965
2023-10-26,331891.56,255406.4088485,284900.14854840003,251677.7589016,32740.73,,105817.6646618,252834.66097829997,139025.161503,127242.99999999999,316128.2904,331145.33400000003,170762.6574819,159045.15,61776.00000000001,212977.68000000002,3033372.2053235
2023-10-27,332432.10000000003,255710.7322588,284409.009906,251052.878577,32642.06,,107517.0279146,252226.78485209998,138666.016809,126821.2,316246.64509999997,332920.38759999996,170481.30029279998,159985.55,61704.5,212754.90000000002,3035571.0933103
2023-10-30,331891.56,254733.7892372,282847.0526154,249864.0757944,32642.06,,107572.38545,251325.78053309998,138136.24324,125622.4,316347.6796,332553.4966,170003.4353794,160338.2,61318.4,211641.0,3026837.5584495
2023-10-31,332161.82999999996,255669.1168122,284429.3751516,251281.66203039998,32938.07,,107099.532859,252960.0423048,138792.3829345,126791.6,316549.7486,334353.0096,170867.7762296,161748.8,61304.1,212532.12,3039479.1665220996
2023-11-01,335134.8,257023.7738341,287691.0479478,253667.0891479,33029.15,,107425.70900999999,253730.4429321,139215.0819365,126791.6,316549.7486,334353.0096,171388.15998350002,161748.8,61304.1,212532.12,3051584.6329919
2023-11-02,336486.14999999997,256695.5859468,286914.0158892,253791.4608534,33284.68,,107243.847566,255733.16943870002,138713.699333,131054.0,317372.45810000005,337473.33019999997,170620.52421640002,166450.8,63334.7,215205.48,3070373.9015435
2023-11-03,339188.85000000003,255529.13475179998,286203.1759272,252673.0300914,33618.64,,108173.9901672,255482.04829679997,137680.06619299998,132260.19999999998,316512.2215,338877.9986,169821.58048650002,168214.05000000002,63063.0,214982.7,3072280.6860138997
2023-11-06,337567.23,254925.5091565,284502.6375324,251508.1992569,33289.740000000005,,111023.7092722,255222.3340629,137540.106134,130957.8,318325.0691,340205.7946,170675.7776849,168566.7,64078.3,214537.14,3072926.0467998
2023-11-07,338648.31,256662.79399670003,287028.1097292,253590.1857531,33388.409999999996,,109994.6902844,257138.1599337,138191.93362599998,130291.79999999999,318374.143,340006.6252,171597.7126923,169742.19999999998,63992.5,215428.26,3084075.8342154
2023-11-08,339188.85000000003,256550.4338215,286697.1770124,253545.1100033,33439.009999999995,,109778.5091356,256195.61014320003,138031.128656,129085.59999999999,318478.0642,340925.5998,171644.18006840002,170565.05,65815.75,215428.26,3085368.3328404003
2023-11-09,337296.96,256325.4266118,285032.3459508,252184.72085009998,33504.79,,108814.6860732,255226.0912128,137910.06911850002,129366.79999999999,318633.946,341631.4282,171891.65033230002,170800.15,65694.2,215428.26,3079741.5243495
2023-11-10,337567.23,257108.63958780002,286469.8475604,253247.2642186,33494.67,,107921.1667052,256301.4501666,138378.722165,128671.2,318475.1775,339485.9894,172242.4753176,169389.55,65408.200000000004,215205.48,3079367.0626212
2023-11-13,337837.5,256976.1538708,286173.2843508,252776.3614066,33408.65,,108501.8221972,255700.43986769998,137897.0065635,129122.6,318758.07409999997,340167.3584,171957.784299,169859.75,66788.15,214982.7,3080907.6350555997
2023-11-14,341351.01,255708.52499920002,285321.836352,251825.22942899997,33881.759999999995,,107326.360616,254995.86285719997,136691.7705545,130883.8,318887.9756,340460.87120000005,169549.1335324,171740.55,66881.1,213646.02,3079151.8051403
2023-11-15,339999.66,255258.887429,283414.69218719995,250718.24198579998,33985.490000000005,,110021.28706239999,254574.3444255,136334.5642525,132452.6,319603.8772,344381.36360000004,170340.7108006,173033.6,68246.75,214091.58,3086457.648943
2023-11-16,341351.01,255738.1213842,284272.021572,251347.0977174,33975.369999999995,,109153.3148816,254485.6453593,136299.101035,131720.0,319713.5718,344402.3288,170263.54416090003,171505.45,67882.09999999999,214537.14,3086645.8167104
2023-11-17,341621.28,255890.49539690002,284242.147665,251339.7005337,34031.03,,106955.68911,254617.8818715,136173.6153425,132267.6,319803.0595,345691.6886,170614.37915770002,171623.0,67360.15,213646.02,3085877.7371773003
2023-11-20,341891.55,254723.9111963,283123.4626122,250592.36791790003,34155.0,,108451.76451339999,254260.274229,135527.1352215,132001.19999999998,320013.7886,344625.9576,170230.8666249,171623.0,67403.05,213646.02,3082269.3485152
2023-11-21,341891.55,255271.829085,283480.457694,251150.1150811,34101.869999999995,,109159.28419739999,254556.03954330002,135697.2195235,131742.2,320172.55710000003,345744.1016,170689.4293663,171270.35,68318.25,214314.36,3087559.6131906
2023-11-22,342161.82,256871.67374959998,285257.090622,252948.5721356,34208.130000000005,,109534.1808952,256212.6054435,136547.663824,133148.2,320227.4044,346753.9254,172275.12081680002,173151.15,68446.95,215205.48,3102949.9672867
2023-11-23,342161.82,255817.1992831,284112.95406059996,251934.0214413,34268.85,,110652.2797284,255184.962759,136109.92789,133214.80000000002,320513.1877,345394.6816,171879.6205139,173151.15,68446.95,215205.48,3098047.8849763
2023-11-24,341351.01,254584.1296999,282871.4262906,251019.368091,34387.759999999995,,108799.18985899999,254484.3144942,135626.5761705,133192.6,320449.6803,344688.85319999995,171466.2657019,172093.2,68554.2,213868.8,3087437.3738071
2023-11-27,342432.09,255883.0085539,283977.60898079997,252073.77285019998,34301.740000000005,,108354.6321236,255317.8277907,135823.875928,133614.4,320741.237,345052.25,171324.2645882,171975.65000000002,68554.2,214759.92,3094186.4778154
2023-11-28,343513.17000000004,255200.383438,283659.436095,251641.4705085,34263.79,,106980.7986126,255053.0381787,135341.15274649998,133769.80000000002,322291.3949,345772.0552,170986.0340699,170212.4,68525.6,214537.14,3091747.6637492003
2023-11-29,344864.52,256302.1292559,284964.93971400004,253112.7832726,34402.939999999995,,105326.0656846,256465.5103836,135961.82802400002,134324.80000000002,321234.8627,348305.3502,171358.91839429998,171505.45,68732.95,216096.59999999998,3102959.6476290002
2023-11-30,344323.98,258046.59534290002,286172.89057560003,254149.6328296,34413.060000000005,,106181.568142,257542.3711332,136648.9843895,135035.19999999998,321462.91199999995,348787.5498,173110.4223101,171270.35,70470.40000000001,217433.28,3115049.1965229
2023-12-01,346756.41,261126.767265,290253.8606352,257262.46187210002,34625.58,,106271.2602222,260371.7191701,137596.56060149998,136493.0,321630.3406,348301.85599999997,174100.1832277,171740.55,70541.9,218769.96,3135842.4095938
2023-12-04,345945.60000000003,261699.5244773,289875.5587812,257754.62457540003,34696.42,,104248.74898399999,260746.8355701,138192.5201815,137122.0,321953.651,350304.0326,175062.7188722,172093.2,71592.95,219438.3,3140726.6850417
2023-12-05,346486.14,262953.03839349997,290595.06432179996,259107.492161,34747.020000000004,,101631.06550079999,261589.29579180002,138312.8036425,136981.40000000002,321872.8234,351062.27400000003,175287.36091380002,171858.09999999998,71550.04999999999,221220.54,3145254.4681252
2023-12-06,347026.68,264074.8722794,291698.75815079996,260143.9222272,34860.869999999995,,102119.3744818,262567.4656779,138504.1094985,138135.8,321994.0648,352459.95399999997,176131.0059912,173621.35,71957.6,222334.44,3157630.2671068
2023-12-07,347567.22,264456.1684583,292344.79180199996,260302.58242780002,34886.17,,101145.6668028,262974.2973714,138699.8103225,138491.0,322063.3456,353564.12120000005,176826.997462,174326.65,71407.05,221888.88,3160944.7514468
2023-12-08,347296.95,264248.76100349997,292296.8799618,259997.9028453,34924.119999999995,,101151.5116746,262735.2823797,138676.7223465,138195.0,322288.5082,352865.28119999997,177202.4347189,175502.15,71979.05,221666.09999999998,3161026.6543302997
2023-12-11,346756.41,264872.55621189997,292724.7873942,260360.5038639,34974.72,,101159.9022,262897.76963520003,138879.55779649998,137521.6,322415.523,352131.4992,177259.5122827,175619.69999999998,73130.2,221443.31999999998,3162147.5615844
2023-12-12,347296.95,264697.6965997,291954.1289406,260145.45385639998,35058.21,,101993.461025,262242.12735719996,138514.1085305,136877.8,322556.9713,353539.6618,176723.4965727,175619.69999999998,73587.8,221220.54,3162028.1059821
2023-12-13,350540.19,265681.744601,294650.3531706,262098.5639988,35237.840000000004,,100963.0193264,263535.3358254,138462.111405,137011.0,322816.7743,354587.9218,176622.9670966,176207.45,74488.70000000001,221666.09999999998,3174570.0715238
2023-12-14,352161.81,263978.1526655,290651.3514576,259977.93313209998,35733.72,,99671.2432562,262235.1650904,136808.370351,139238.4,324000.3213,359504.2612,174418.1404585,177147.85,74688.9,222111.66,3172327.2789113
2023-12-15,351891.54,266804.7385913,292289.5522092,262080.35029360003,35926.0,,102124.968759,264130.471296,137687.2667915,137062.8,324268.7844,361548.36819999997,177065.4834058,177382.95,74374.3,223893.90000000002,3188531.4739464
2023-12-18,351621.27,266725.50314409996,292308.695742,261874.0754483,35814.68,,101244.0458586,264147.770547,137696.2846325,137025.8,324499.7204,362275.1618,177328.3974096,177265.4,75639.85,223002.78,3188469.4349821
2023-12-19,352161.81,265481.5946601,290878.4991672,260625.1025638,35845.04,,99690.2810894,263166.581772,136806.10329600002,135997.2,324499.7204,361548.36819999997,176202.0495975,178323.35,75954.45,222111.66,3179291.810746
2023-12-20,352432.07999999996,266491.7484411,291451.1669454,261598.877289,35910.82,,100214.3903832,264022.0752933,137076.56415700002,136426.40000000002,324638.282,363138.2292,176688.78469990002,178793.55000000002,76233.3,223671.12,3188787.3884089002
2023-12-21,352972.62,266323.9381257,291464.38365659997,261420.349809,35903.229999999996,,99870.0129616,263920.5105327,137085.020632,135967.6,324724.88300000003,363201.1248,176729.8638867,177382.95,74982.05,222334.44,3184282.9774043
2023-12-22,353242.89,265868.3002612,291090.03974820004,261100.47344060004,35926.0,,98609.2578974,263555.1777537,136801.15175999998,136641.0,324981.79929999996,363823.0924,176334.812099,175854.80000000002,75847.2,222111.66,3181787.6546601
2023-12-25,353242.89,265868.3002612,291090.03974820004,261100.47344060004,35926.0,,98609.2578974,263555.1777537,136801.15175999998,136641.0,324981.79929999996,363823.0924,176334.812099,175854.80000000002,75847.2,222111.66,3181787.6546601
2023-12-26,353242.89,265545.3745399,290736.4801026,260783.3408347,35926.0,,98489.4862608,263235.0611331,136634.992222,136641.0,324981.79929999996,363823.0924,176120.6340772,175854.80000000002,75847.2,222111.66,3179973.8108703
2023-12-27,354053.7,263660.46430359996,289581.9615066,260030.3328986,35926.0,,97282.5785712,262444.5970992,135773.134679,136359.80000000002,325357.07029999996,364448.55419999996,175085.0465195,175619.69999999998,76190.40000000001,221666.09999999998,3173479.4400776997
2023-12-28,353513.16,264617.7098292,289108.70429699996,259574.34396010003,35996.840000000004,,99434.328094,262367.77671899996,135764.37473049999,136729.80000000002,325510.06539999996,364822.4336,175492.03001289998,176325.0,75511.15,222111.66,3176879.3766427
2023-12-29,353242.89,265875.3793787,290436.9736758,260751.29856650002,36087.92,,100652.9901236,263840.7730239,136495.432796,136485.6,325527.3856,363602.95780000003,176386.2571929,177030.30000000002,75933.0,222334.44,3184683.5981574003
2024-01-01,353242.89,265875.3793787,290436.9736758,260751.29856650002,36087.92,,100652.9901236,263840.7730239,136495.432796,136485.6,325527.3856,363602.95780000003,176386.2571929,177030.30000000002,75933.0,222334.44,3184683.5981574003
2024-01-02,352161.81,267865.2270749,292241.20873079996,262307.99965849996,35951.299999999996,,99829.3287412,264859.3151451,137776.9630025,138143.2,325908.43,361565.8392,178073.4192005,175267.05,75625.55,223448.34,3191024.9807535
2024-01-03,351891.54,267787.2942381,293033.5727802,262332.3910974,35675.53,,100327.7830776,264628.4349915,138149.6548495,137869.4,325772.7551,361090.62799999997,178181.3411682,173856.44999999998,73823.75,223225.56,3187646.0853025
2024-01-04,351080.73,265527.37972669996,291002.838735,260242.73669959998,35650.229999999996,,100211.6793696,263115.2180943,137408.655328,138935.0,325677.494,360119.2404,177090.8585537,172328.3,72279.35,222111.66,3172781.3709069
2024-01-05,351351.0,264658.7776833,290623.300023,259475.5441211,35579.39,,99311.4474138,262624.7440899,137120.873687,137936.0,325605.3265,357886.4466,176315.0734256,172210.75,72307.95,222111.66,3165118.2835437
2024-01-08,352161.81,265043.1393246,291497.859597,260084.72768530002,35652.759999999995,,96979.378588,263215.6821144,137317.1826575,137447.6,325868.0162,358022.7204,176078.3414966,173268.7,72186.4,222334.44,3167158.7580634
2024-01-09,352161.81,266466.01502429997,292929.8357328,261362.3869116,35731.189999999995,,96745.0976742,264265.0489602,137991.75027050002,137802.8,326376.07540000003,358539.86199999996,176873.63102899998,174326.65,74238.45,223225.56,3179036.1630026
2024-01-10,352161.81,265669.7754165,291604.8377172,260624.9294019,35784.32,,95775.92130439999,263190.9949326,137476.9464615,138024.80000000002,326913.0016,359535.70900000003,176221.4638983,175384.6,75089.3,222780.0,3176238.4097324
2024-01-11,353783.43,266531.9351331,293537.7741576,262229.9475418,35855.159999999996,,96299.1568826,264962.7767709,137845.542016,136966.6,327487.4549,360461.672,176751.02819769998,176207.45,75747.09999999999,223448.34,3188115.3675997
2024-01-12,354594.24,266947.5248531,293731.8800892,262453.6678388,35880.46,,96164.310774,265849.0211907,138049.9500105,137299.6,327793.4451,360122.7346,176797.18922190001,176795.19999999998,76419.2,224339.46,3193237.8836782
2024-01-15,354594.24,267253.4284966,294121.5080286,262801.80861929996,35877.93,,96217.3378464,266201.6645268,138233.0704785,137166.40000000002,328237.99689999997,360224.0664,177410.19536920002,176795.19999999998,76419.2,224339.46,3195893.5066654
2024-01-16,353242.89,268357.9191384,294977.7166686,263258.2487543,35771.67,,95465.82695399999,266681.5268607,139180.856603,136981.40000000002,328292.8442,359637.0408,178630.2788535,176325.0,77141.35,225453.36,3199397.9288325
2024-01-17,351891.54,267747.0969901,294765.9640548,263000.6448196,35632.520000000004,,92185.2741986,265921.5017934,139188.367872,135597.6,328197.58310000005,357837.5278,178613.4515243,173621.35,77477.4,224339.46,3186017.2821528
2024-01-18,352161.81,268115.98459099996,294716.93651820003,262956.9007092,35728.659999999996,,92597.7844664,265938.5622735,139165.2163225,134295.19999999998,328191.8097,357599.9222,178155.6656753,175854.80000000002,76855.34999999999,224562.24,3186896.8424561
2024-01-19,352161.81,267653.9999315,294094.5470484,262194.6420254,35814.68,,91697.2494884,265289.8849227,138651.589223,133910.4,328347.69149999996,357739.69019999995,177492.0433863,176795.19999999998,78149.5,224116.68000000002,3184109.6077257
2024-01-22,352432.07999999996,268447.17328519997,294265.6221792,262812.58124060003,36006.96,,89847.585433,265540.5285228,138843.305308,134643.0,328645.0216,358557.333,177409.3564055,178440.9,79121.9,224785.02,3189798.3669743
2024-01-23,352161.81,269441.0903548,295469.27432820003,263645.39974029997,35882.990000000005,,91856.7861346,266407.16912010004,139410.438504,133769.80000000002,328873.0709,357764.1496,178386.4127296,179263.75,80430.34999999999,225453.36,3198215.8514116
2024-01-24,352432.07999999996,268129.6010393,293606.34657480003,261983.1211062,35969.009999999995,,94480.5939162,264422.42226180003,138641.491832,133858.59999999998,329014.51920000004,357917.8944,177120.26032690002,180204.15,80394.59999999999,224562.24,3192736.9306572
2024-01-25,353513.16,270573.3145115,296467.4313552,264379.7622859,36057.560000000005,,97251.5829522,267080.68063980003,139552.2733815,134502.4,329153.0808,357128.20519999997,178202.4734424,181614.75,80323.1,225898.92,3211698.6945685
2024-01-26,353513.16,270511.1993129,295806.5629806,263807.7182909,36358.630000000005,,96187.6861908,266582.116359,139131.8102475,134983.4,329534.1252,358476.9664,177960.47946899998,182555.15,80530.45,225676.14,3211615.5944507
2024-01-29,354053.7,272906.0160736,298037.6629734,266058.10107649997,36270.08,,96712.0737664,268479.4318317,140072.3909755,135220.19999999998,329741.96760000003,359430.88300000003,179077.1041123,183730.65000000002,80265.90000000001,227012.81999999998,3227068.9814094002
2024-01-30,353783.43,271735.5528069,296765.8372308,265130.6898403,36351.04,,93511.7752858,267727.71120300004,139694.8267595,135560.6,329906.5095,360521.0734,178909.2873447,184083.3,82210.7,226567.26,3222459.593371
2024-01-31,354594.24,272163.9448437,296736.8796084,265155.5714981,36214.42,,91800.741698,267317.5945806,139463.470798,135227.6,329860.3223,360636.382,178740.68167090003,181144.55,81316.95,227903.94,3218277.2889977
2024-02-01,355405.05,272891.6976513,298362.4745052,266884.168701,36156.229999999996,,92125.4868808,269196.17751179996,140009.593552,134887.2,329435.97740000003,361747.5376,179749.8068318,182437.6,79736.8,227681.16,3226706.9606339
2024-02-02,353513.16,272152.039523,297467.26445099997,266191.88449709996,36161.29,,92228.5297882,268879.165578,140023.958764,134028.80000000002,330065.278,363127.7466,180878.0528243,186199.2,80766.4,227681.16,3229363.9300256
2024-02-05,352161.81,274108.5658857,298429.01241719996,266513.7558857,36161.29,,92469.5504894,269695.9230102,140806.922793,134147.2,330091.25830000004,359207.25419999997,181538.0469457,188315.1,82539.59999999999,227681.16,3233866.4499268997
2024-02-06,353242.89,273134.74057870003,298843.3800408,266952.55301810004,35986.72,,95895.98558580001,269840.1572613,140670.671588,133851.19999999998,329946.9233,357924.88279999996,180741.3517987,188197.55000000002,82089.15000000001,228126.72,3235444.8759714
2024-02-07,352702.35000000003,272350.2373956,297998.8786404,266617.3823078,36009.490000000005,,96712.65685120001,269748.6661053,140717.0598515,133444.2,329984.45040000003,358431.5418,180862.4849418,189255.50000000003,81653.0,227681.16,3234169.0582936
2024-02-08,352432.07999999996,271747.536242,297641.484735,266054.2305422,35979.130000000005,,96284.7190254,269328.4632414,140436.138151,132970.6,330091.25830000004,357928.377,180879.0940203,191488.94999999998,83476.25,227235.59999999998,3233973.9112573
2024-02-09,352432.07999999996,270829.36031970003,296957.376051,265442.7227063,36027.200000000004,,96063.414886,268894.4063445,140113.35390050002,132511.8,330166.3125,357879.4582,180331.56108070002,191959.15,84956.29999999999,227012.81999999998,3231577.3159887
2024-02-12,352702.35000000003,271822.2355121,297716.1329016,266137.9116401,35999.369999999995,,96233.0326834,269430.9571467,140360.7507755,133325.8,330400.1352,358599.2634,180633.2356079,194310.15000000002,87494.55,227458.38,3242624.2548673
2024-02-13,350269.92000000004,272262.5455368,296995.6227294,265568.18703900004,35931.060000000005,,96685.3088406,269331.9516909,140796.575906,132127.0,330541.5835,358442.0244,181469.0977452,191606.5,86243.3,227458.38,3235729.0573879
2024-02-14,351351.0,272809.9828636,297836.4337494,266160.36903129995,35943.71,,96652.440138,269612.61258420005,140636.828895,132452.6,330460.7559,356604.0752,180785.4824907,193017.1,84863.34999999999,227458.38,3236645.1208522003
2024-02-15,352161.81,272069.91753760003,297645.42501119996,266057.7523138,36080.33,,96285.9935588,269393.82993450004,140326.53743700002,133459.0,330636.84459999995,358158.9942,180300.9959712,194427.69999999998,86372.0,227235.59999999998,3240612.7305640997
2024-02-16,351621.27,271726.8179808,296674.2643032,265365.2266588,35931.060000000005,,96199.2521264,268904.1560454,139977.4049695,133636.6,330873.554,357215.5602,180380.2209753,194427.69999999998,85549.75,226790.04,3235272.8772594
2024-02-19,351621.27,271944.8650919,296778.5390052,265458.49751149997,36052.5,,97353.334928,268998.6694158,140138.0012265,134398.80000000002,330994.7954,356677.45340000006,180294.85892169998,194427.69999999998,85549.75,226790.04,3237479.0749006
2024-02-20,352161.81,271271.96733,295712.3674092,264538.3029804,36113.22,,97002.38934359999,267916.7758545,139525.1358935,134598.59999999998,330963.0417,357488.1078,179450.7433038,191488.94999999998,84055.40000000001,226344.48,3228631.291615
2024-02-21,351351.0,271551.35826,295736.0898408,264526.0597024,36098.04,,99166.55287619999,268361.5528332,139756.76534100002,135545.8,330954.3816,357722.2192,180069.22373929998,191606.5,82525.3,226121.7,3231092.5433929
2024-02-22,351621.27,271866.9019066,295601.2016412,265082.2142639,36232.130000000005,,100110.6625674,268669.8100557,139582.065363,135494.0,331055.4161,357019.88499999995,180029.69233040002,195838.3,78757.25,226567.26,3233528.0592282
2024-02-23,352161.81,272422.4784372,295770.2675088,265491.5982623,36297.909999999996,,100300.8459654,268706.7643419,139441.61111,136211.8,331269.0319,357103.74580000003,179972.5066424,196661.15,81309.8,227012.81999999998,3240134.139968
2024-02-26,351621.27,271228.3636608,294716.4569202,264754.4675652,36376.340000000004,,99335.6657002,267960.7050444,139164.9908165,135612.4,331476.8743,358676.13580000005,180013.4476705,195250.55,81781.7,226121.7,3234091.0674778
2024-02-27,351621.27,271222.06146490003,294815.3449794,264393.65182140004,36262.490000000005,,99444.2356808,267989.3043444,138990.5379355,135212.8,331473.9876,357998.261,180084.9237736,195250.55,82789.85,225898.92,3233448.1886
2024-02-28,352161.81,271392.2970213,295651.68311700004,265176.0241135,36244.78,,98773.757718,268264.5938901,139275.8653995,135161.0,331580.7955,357369.305,180157.7734545,194310.15000000002,83454.8,226121.7,3235096.3352139
